Mod:Item:MetaData, Localized Name
xlfoodmod:stealthy_energy_drink, 隐身能量饮料
xlfoodmod:strong_energy_drink, 强壮能量饮料
xlfoodmod:deadly_energy_drink, 致命能量饮料
xlfoodmod:super_energy_drink, 超级能量饮料
xlfoodmod:glass_mug, 玻璃杯
xlfoodmod:beer, 啤酒
xlfoodmod:coffee_cup, 咖啡
xlfoodmod:coffee, 咖啡
xlfoodmod:cappuccino, 卡布奇诺
betteranimalsplus:wolfhead, [null]
betteranimalsplus:wolfhead_1, 狼头
betteranimalsplus:wolfhead_2, 狼头
betteranimalsplus:wolfhead_3, 狼头
betteranimalsplus:wolfhead_4, 狼头
betteranimalsplus:wolfhead_5, 狼头
betteranimalsplus:wolfhead_6, 狼头
betteranimalsplus:coyotehead, [null]
betteranimalsplus:coyotehead_1, 郊狼的头
betteranimalsplus:foxhead, [null]
betteranimalsplus:foxhead_1, 狐狸头
betteranimalsplus:foxhead_2, 狐狸头
betteranimalsplus:foxhead_3, 狐狸头
betteranimalsplus:foxhead_4, 狐狸头
betteranimalsplus:boarhead, [null]
betteranimalsplus:boarhead_1, 野猪头
betteranimalsplus:boarhead_2, 野猪头
betteranimalsplus:boarhead_3, 野猪头
betteranimalsplus:boarhead_4, 野猪头
betteranimalsplus:bearhead, [null]
betteranimalsplus:bearhead_1, 熊头
betteranimalsplus:bearhead_2, 熊头
betteranimalsplus:bearhead_3, 熊头
betteranimalsplus:deerhead, [null]
betteranimalsplus:deerhead_1, 熊头
betteranimalsplus:deerhead_2, 熊头
betteranimalsplus:deerhead_3, 熊头
betteranimalsplus:deerhead_4, 熊头
betteranimalsplus:reindeerhead, [null]
betteranimalsplus:reindeerhead_1, 驯鹿头
betteranimalsplus:reindeerhead_2, 驯鹿头
betteranimalsplus:reindeerhead_3, 驯鹿头
betteranimalsplus:reindeerhead_4, 驯鹿头
betteranimalsplus:moosehead, [null]
betteranimalsplus:moosehead_1, 麋鹿的头
betteranimalsplus:moosehead_2, 麋鹿的头
betteranimalsplus:moosehead_3, 麋鹿的头
betteranimalsplus:moosehead_4, 麋鹿的头
betteranimalsplus:hirschgeistskull, [null]
betteranimalsplus:hirschgeistskull_1, 菲森盖斯特的骷髅
betteranimalsplus:venisonraw, 生鹿肉
betteranimalsplus:venisoncooked, 熟鹿肉
betteranimalsplus:hirschgeistskullwearable, 菲森盖斯特的骷髅 (衣物)
betteranimalsplus:antler, 鹿角
betteranimalsplus:blubber, 鲸油
betteranimalsplus:goatmilk, 山羊奶
betteranimalsplus:goatcheese, 山羊奶酪
betteranimalsplus:pheasantraw, 生野鸡
betteranimalsplus:pheasantcooked, 熟野鸡
betteranimalsplus:wolf_pelt_snowy, 雪狼皮
betteranimalsplus:wolf_pelt_timber, 毛皮狼
betteranimalsplus:wolf_pelt_black, 黑狼皮
betteranimalsplus:wolf_pelt_arctic, 北极狼皮
betteranimalsplus:wolf_pelt_brown, 棕狼皮
betteranimalsplus:wolf_pelt_red, 红狼皮
betteranimalsplus:wolf_cape_classic, 狼大衣 (经典)
betteranimalsplus:wolf_cape_timber, 狼大衣(森林狼)
betteranimalsplus:wolf_cape_black, 狼大衣(黑色)
betteranimalsplus:wolf_cape_arctic, 狼皮坎肩(北极狼)
betteranimalsplus:wolf_cape_brown, 狼皮坎肩(棕狼)
betteranimalsplus:wolf_cape_red, 狼皮坎肩(红狼)
betteranimalsplus:bear_skin_brown, 棕熊皮肤
betteranimalsplus:bear_skin_black, 黑熊皮肤
betteranimalsplus:bear_skin_kermode, 柯莫德熊皮肤
betteranimalsplus:bear_cape_brown, 熊皮大衣 (棕色)
betteranimalsplus:bear_cape_black, 熊皮大衣熊 (黑色)
betteranimalsplus:bear_cape_kermode, 熊皮大衣 (柯莫德熊)
betteranimalsplus:crab_meat_raw, 生蟹肉
betteranimalsplus:crab_meat_cooked, 煮熟的蟹肉
betteranimalsplus:record_crab_rave, 音乐唱片
betteranimalsplus:record_walrus, 音乐唱片
betteranimalsplus:pheasant_egg, 野鸡蛋
betteranimalsplus:turkey_egg, 火鸡蛋
betteranimalsplus:goose_egg, 鹅蛋
betteranimalsplus:golden_goose_egg, 金鹅蛋
betteranimalsplus:turkey_leg_raw, 生火鸡腿
betteranimalsplus:turkey_leg_cooked, 熟火鸡腿
betteranimalsplus:eel_meat_raw, 生鳗鱼肉
betteranimalsplus:eel_meat_cooked, 熟鳗鱼肉
betteranimalsplus:fried_egg, 煎蛋
betteranimalsplus:advancement_icon_jellyfish, item.betteranimalsplus.advancement_icon_jellyfish.name
betteranimalsplus:advancement_icon_jellyfish_cross, item.betteranimalsplus.advancement_icon_jellyfish_cross.name
betteranimalsplus:advancement_icon_goat, item.betteranimalsplus.advancement_icon_goat.name
betteranimalsplus:advancement_icon_shark, item.betteranimalsplus.advancement_icon_shark.name
betteranimalsplus:advancement_icon_lamprey, item.betteranimalsplus.advancement_icon_lamprey.name
betteranimalsplus:advancement_icon_squirrel, item.betteranimalsplus.advancement_icon_squirrel.name
betteranimalsplus:advancement_icon_badger, item.betteranimalsplus.advancement_icon_badger.name
betteranimalsplus:advancement_icon_succening, item.betteranimalsplus.advancement_icon_succening.name
betteranimalsplus:trillium, 延龄草
betteranimalsplus:handoffate, 宿命之手
betteranimalsplus:turkey_raw, 生火鸡肉
betteranimalsplus:turkey_cooked, 熟火鸡肉
candymod:butter, 黄油
candymod:cotton_candy, 棉花糖
candymod:wafer_stick, 威化棒
candymod:sugar_rock, 冰糖
candymod:candy_cane:0, 白色拐杖糖
candymod:candy_cane:1, 红色拐杖糖
candymod:candy_cane:2, 绿色拐杖糖
candymod:candy_cane:3, 红白拐杖糖
candymod:candy_cane:4, 绿白拐杖糖
candymod:candy_cane:5, 红绿拐杖糖
candymod:brownie:0, 牛奶巧克力蛋糕
candymod:brownie:1, 白巧克力蛋糕
candymod:brownie:2, 黑巧克力蛋糕
candymod:chocolate_bar:0, 牛奶巧克力
candymod:chocolate_bar:1, 白巧克力
candymod:chocolate_bar:2, 黑巧克力
candymod:chocolate_egg:0, 牛奶巧克力蛋
candymod:chocolate_egg:1, 白巧克力蛋
candymod:chocolate_egg:2, 黑巧克力蛋
candymod:gummy:0, 红色软糖
candymod:gummy:1, 橙色软糖
candymod:gummy:2, 黄色软糖
candymod:gummy:3, 白色软糖
candymod:gummy:4, 绿色软糖
candymod:gummy_worm:0, 红色蠕虫软糖
candymod:gummy_worm:1, 橙色蠕虫软糖
candymod:gummy_worm:2, 黄色蠕虫软糖
candymod:gummy_worm:3, 白色蠕虫软糖
candymod:gummy_worm:4, 绿色蠕虫软糖
candymod:teleporter, 魔法糖果
candymod:chocolate_pickaxe_milk, 牛奶巧克力镐
candymod:chocolate_pickaxe_white, 白巧克力镐
candymod:chocolate_pickaxe_dark, 黑巧克力镐
candymod:chocolate_axe_milk, 牛奶巧克力斧
candymod:chocolate_axe_white, 白巧克力斧
candymod:chocolate_axe_dark, 黑巧克力斧
candymod:chocolate_shovel_milk, 牛奶巧克力锹
candymod:chocolate_shovel_white, 白巧克力锹
candymod:chocolate_shovel_dark, 黑巧克力锹
candymod:chocolate_sword_milk, 牛奶巧克力剑
candymod:chocolate_sword_white, 白巧克力剑
candymod:chocolate_sword_dark, 黑巧克力剑
candymod:cotton_candy_pickaxe, 棉花糖镐
candymod:cotton_candy_axe, 棉花糖斧
candymod:cotton_candy_shovel, 棉花糖锹
candymod:cotton_candy_sword, 棉花糖剑
candymod:cotton_candy_leaves_block, 棉花糖树叶
candymod:cotton_candy_plant_block, 棉花糖植株
candymod:cotton_candy_sapling_block, 棉花糖树苗
candymod:cotton_candy_grass_block, 棉花糖灌木
candymod:chocolate_sapling_block, 巧克力树苗
candymod:sugar_block, 结晶砂糖
candymod:wafer_stick_block, 威化棒块
candymod:sugar_sand_block, 砂糖
candymod:teleporter_ore_block, 魔法糖果矿石
candymod:candy_grass_block:0, 棉花糖草方块
candymod:candy_grass_block:1, 覆盖巧克力的白巧克力蛋糕
candymod:candy_cane_block:0, 白色拐杖糖块
candymod:candy_cane_block:1, 红色拐杖糖块
candymod:candy_cane_block:2, 绿色拐杖糖块
candymod:candy_cane_block:3, 红白拐杖糖块
candymod:candy_cane_block:4, 绿白拐杖糖块
candymod:candy_cane_block:5, 红绿拐杖糖块
candymod:candy_soil_block:0, 牛奶巧克力蛋糕块
candymod:candy_soil_block:1, 白巧克力蛋糕块
candymod:candy_soil_block:2, 黑巧克力蛋糕块
candymod:chocolate_leaves_block:0, 牛奶巧克力树叶
candymod:chocolate_leaves_block:1, 白巧克力树叶
candymod:chocolate_leaves_block:2, 黑巧克力树叶
candymod:chocolate_mushroom_block:0, 牛奶巧克力蘑菇
candymod:chocolate_mushroom_block:1, 白巧克力蘑菇
candymod:chocolate_mushroom_block:2, 黑巧克力蘑菇
candymod:chocolate_block:0, 牛奶巧克力块
candymod:chocolate_block:1, 白巧克力块
candymod:chocolate_block:2, 黑巧克力块
candymod:chocolate_brick_block:0, 牛奶巧克力砖
candymod:chocolate_brick_block:1, 白巧克力砖
candymod:chocolate_brick_block:2, 黑巧克力砖
candymod:cookie_ore_block:0, 曲奇矿石
candymod:cookie_ore_block:1, 曲奇矿石
candymod:gummy_block:0, 红色软糖块
candymod:gummy_block:1, 橙色软糖块
candymod:gummy_block:2, 黄色软糖块
candymod:gummy_block:3, 白色软糖块
candymod:gummy_block:4, 绿色软糖块
candymod:hardened_gummy_block:0, 红色凝固软糖块
candymod:hardened_gummy_block:1, 橙色凝固软糖块
candymod:hardened_gummy_block:2, 黄色凝固软糖块
candymod:hardened_gummy_block:3, 白色凝固软糖块
candymod:hardened_gummy_block:4, 绿色凝固软糖块
candymod:gummy_worm_block:0, 红色蠕虫软糖块
candymod:gummy_worm_block:1, 橙色蠕虫软糖块
candymod:gummy_worm_block:2, 黄色蠕虫软糖块
candymod:gummy_worm_block:3, 白色蠕虫软糖块
candymod:gummy_worm_block:4, 绿色蠕虫软糖块
candymod:chocolate_workbench:0, 牛奶巧克力工作台
candymod:chocolate_workbench:1, 白巧克力工作台
candymod:chocolate_workbench:2, 黑巧克力工作台
candymod:candy_cane_workbench:0, 白色拐杖糖工作台
candymod:candy_cane_workbench:1, 红色拐杖糖工作台
candymod:candy_cane_workbench:2, 绿色拐杖糖工作台
candymod:candy_cane_workbench:3, 红白拐杖糖工作台
candymod:candy_cane_workbench:4, 绿白拐杖糖工作台
candymod:candy_cane_workbench:5, 红绿拐杖糖工作台
candymod:gummy_workbench:0, 红色软糖工作台
candymod:gummy_workbench:1, 橙色软糖工作台
candymod:gummy_workbench:2, 黄色软糖工作台
candymod:gummy_workbench:3, 白色软糖工作台
candymod:gummy_workbench:4, 绿色软糖工作台
solcarrot:food_book, 食物书
actuallyadditions:block_canola_oil, 菜籽油
actuallyadditions:block_refined_canola_oil, 精制菜籽油
actuallyadditions:block_crystal_oil, 晶化油
actuallyadditions:block_empowered_oil, 充能油
actuallyadditions:block_crystal_cluster_redstone, 红色晶簇
actuallyadditions:block_crystal_cluster_lapis, 蓝色晶簇
actuallyadditions:block_crystal_cluster_diamond, 淡蓝色晶簇
actuallyadditions:block_crystal_cluster_coal, 黑色晶簇
actuallyadditions:block_crystal_cluster_emerald, 绿色晶簇
actuallyadditions:block_crystal_cluster_iron, 白色晶簇
actuallyadditions:block_battery_box, 电池盒
actuallyadditions:block_item_viewer_hopping, 漏斗型物品传输接口
actuallyadditions:block_farmer, 农场
actuallyadditions:block_bio_reactor, 生物反应器
actuallyadditions:block_empowerer, 充能台
actuallyadditions:block_tiny_torch, 微型火把
actuallyadditions:block_shock_suppressor, 震波吸收器
actuallyadditions:block_display_stand, 物品展示台
actuallyadditions:block_player_interface, 玩家接口
actuallyadditions:block_item_viewer, 物品传输接口
actuallyadditions:block_firework_box, 烟花发射器
actuallyadditions:block_miner, 垂直挖矿机
actuallyadditions:block_atomic_reconstructor, 原子再构机
actuallyadditions:block_crystal:0, 红石水晶块
actuallyadditions:block_crystal:1, 青金石水晶块
actuallyadditions:block_crystal:2, 钻石水晶块
actuallyadditions:block_crystal:3, 煤晶块
actuallyadditions:block_crystal:4, 绿宝石水晶块
actuallyadditions:block_crystal:5, 铁晶块
actuallyadditions:block_crystal_empowered:0, 充能红石水晶块
actuallyadditions:block_crystal_empowered:1, 充能青金石水晶块
actuallyadditions:block_crystal_empowered:2, 充能钻石水晶块
actuallyadditions:block_crystal_empowered:3, 充能煤晶块
actuallyadditions:block_crystal_empowered:4, 充能绿宝石水晶块
actuallyadditions:block_crystal_empowered:5, 充能铁晶块
actuallyadditions:block_black_lotus, 黑莲花
actuallyadditions:block_laser_relay, 能量激光中继器
actuallyadditions:block_laser_relay_advanced, 高级能量激光中继器
actuallyadditions:block_laser_relay_extreme, 超级能量激光中继器
actuallyadditions:block_laser_relay_fluids, 流体激光中继器
actuallyadditions:block_laser_relay_item, 物品激光中继器
actuallyadditions:block_laser_relay_item_whitelist, 高级物品激光中继器
actuallyadditions:block_ranged_collector, 物品收集器
actuallyadditions:block_directional_breaker, 长距离方块破坏器
actuallyadditions:block_leaf_generator, 咀叶发电机
actuallyadditions:block_smiley_cloud, 微笑云朵
actuallyadditions:block_xp_solidifier, 经验固化器
actuallyadditions:block_testifi_bucks_green_wall, 装饰用绿色石英方块
actuallyadditions:block_testifi_bucks_white_wall, 装饰用石英
actuallyadditions:block_testifi_bucks_green_stairs, 装饰用绿色石英楼梯
actuallyadditions:block_testifi_bucks_white_stairs, 装饰用石英楼梯
actuallyadditions:block_testifi_bucks_green_slab, 装饰用绿色石英台阶
actuallyadditions:block_testifi_bucks_white_slab, 装饰用石英台阶
actuallyadditions:block_testifi_bucks_green_fence, 装饰用绿色石英围墙
actuallyadditions:block_testifi_bucks_white_fence, 装饰用石英围墙
actuallyadditions:block_colored_lamp:0, 白色灯具
actuallyadditions:block_colored_lamp:1, 橙色灯具
actuallyadditions:block_colored_lamp:2, 品红色灯具
actuallyadditions:block_colored_lamp:3, 淡蓝色灯具
actuallyadditions:block_colored_lamp:4, 黄色灯具
actuallyadditions:block_colored_lamp:5, 黄绿色灯具
actuallyadditions:block_colored_lamp:6, 粉红色灯具
actuallyadditions:block_colored_lamp:7, 灰色灯具
actuallyadditions:block_colored_lamp:8, 淡灰色灯具
actuallyadditions:block_colored_lamp:9, 青色灯具
actuallyadditions:block_colored_lamp:10, 紫色灯具
actuallyadditions:block_colored_lamp:11, 蓝色灯具
actuallyadditions:block_colored_lamp:12, 棕色灯具
actuallyadditions:block_colored_lamp:13, 绿色灯具
actuallyadditions:block_colored_lamp:14, 红色灯具
actuallyadditions:block_colored_lamp:15, 黑色灯具
actuallyadditions:block_colored_lamp_on:0, 白色灯具 (开启)
actuallyadditions:block_colored_lamp_on:1, 橙色灯具 (开启)
actuallyadditions:block_colored_lamp_on:2, 品红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:3, 淡蓝色灯具 (开启)
actuallyadditions:block_colored_lamp_on:4, 黄色灯具 (开启)
actuallyadditions:block_colored_lamp_on:5, 黄绿色灯具 (开启)
actuallyadditions:block_colored_lamp_on:6, 粉红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:7, 灰色灯具 (开启)
actuallyadditions:block_colored_lamp_on:8, 淡灰色灯具 (开启)
actuallyadditions:block_colored_lamp_on:9, 青色灯具 (开启)
actuallyadditions:block_colored_lamp_on:10, 紫色灯具 (开启)
actuallyadditions:block_colored_lamp_on:11, 蓝色灯具 (开启)
actuallyadditions:block_colored_lamp_on:12, 棕色灯具 (开启)
actuallyadditions:block_colored_lamp_on:13, 绿色灯具 (开启)
actuallyadditions:block_colored_lamp_on:14, 红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:15, 黑色灯具 (开启)
actuallyadditions:block_lamp_powerer, 灯具控制器
actuallyadditions:block_treasure_chest, 藏宝箱
actuallyadditions:block_energizer, 充能站
actuallyadditions:block_enervator, 释能站
actuallyadditions:block_lava_factory_controller, 熔岩工厂控制器
actuallyadditions:block_canola_press, 油菜压榨机
actuallyadditions:block_phantomface, 幻灵接口
actuallyadditions:block_phantom_placer, 幻灵方块放置器
actuallyadditions:block_phantom_liquiface, 幻灵流体接口
actuallyadditions:block_phantom_energyface, 幻灵能量接口
actuallyadditions:block_phantom_redstoneface, 幻灵红石接口
actuallyadditions:block_phantom_breaker, 幻灵方块破坏器
actuallyadditions:block_coal_generator, 煤炭发电机
actuallyadditions:block_oil_generator, 原油发电机
actuallyadditions:block_fermenting_barrel, 发酵桶
actuallyadditions:block_rice, 水稻
actuallyadditions:block_canola, 油菜
actuallyadditions:block_flax, 亚麻
actuallyadditions:block_coffee, 咖啡
actuallyadditions:block_compost, 堆肥机
actuallyadditions:block_misc:0, 焦黑石英柱
actuallyadditions:block_misc:1, 錾制焦黑石英
actuallyadditions:block_misc:2, 焦黑石英块
actuallyadditions:block_misc:3, 焦黑石英矿石
actuallyadditions:block_misc:4, 木质外壳
actuallyadditions:block_misc:5, 木炭块
actuallyadditions:block_misc:6, 末影珍珠块
actuallyadditions:block_misc:7, 熔岩工厂外墙
actuallyadditions:block_misc:8, 末影外壳
actuallyadditions:block_misc:9, 铁制外壳
actuallyadditions:block_feeder, 自动饲育机
actuallyadditions:block_giant_chest, 小型板条箱
actuallyadditions:block_giant_chest_medium, 中型板条箱
actuallyadditions:block_giant_chest_large, 大型板条箱
actuallyadditions:block_grinder, 磨粉机
actuallyadditions:block_grinder_double, 两仓磨粉机
actuallyadditions:block_furnace_double, 两仓熔炉
actuallyadditions:block_inputter, ESD
actuallyadditions:block_inputter_advanced, 高级ESD
actuallyadditions:block_fishing_net, 渔网
actuallyadditions:block_furnace_solar, 太阳能板
actuallyadditions:block_heat_collector, 热能发电机
actuallyadditions:block_item_repairer, 物品修理机
actuallyadditions:block_greenhouse_glass, 温室玻璃
actuallyadditions:block_breaker, 方块破坏器
actuallyadditions:block_placer, 方块放置器
actuallyadditions:block_dropper, 自动精准投掷器
actuallyadditions:block_fluid_placer, 流体成型器
actuallyadditions:block_fluid_collector, 流体吸收器
actuallyadditions:block_coffee_machine, 咖啡制造机
actuallyadditions:block_phantom_booster, 幻灵增幅器
actuallyadditions:block_wild:0, 野生油菜
actuallyadditions:block_wild:1, 野生亚麻
actuallyadditions:block_wild:2, 野生水稻
actuallyadditions:block_wild:3, 野生咖啡
actuallyadditions:block_quartz_wall, 焦黑石英围墙
actuallyadditions:block_chiseled_quartz_wall, 錾制焦黑石英围墙
actuallyadditions:block_pillar_quartz_wall, 焦黑石英柱围墙
actuallyadditions:block_quartz_stair, 焦黑石英楼梯
actuallyadditions:block_chiseled_quartz_stair, 錾制焦黑石英楼梯
actuallyadditions:block_pillar_quartz_stair, 焦黑石英柱楼梯
actuallyadditions:block_quartz_slab, 焦黑石英台阶
actuallyadditions:block_chiseled_quartz_slab, 錾制焦黑石英台阶
actuallyadditions:block_pillar_quartz_slab, 焦黑石英柱台阶
actuallyadditions:item_crystal_shard:0, 红色水晶碎片
actuallyadditions:item_crystal_shard:1, 蓝色水晶碎片
actuallyadditions:item_crystal_shard:2, 淡蓝色水晶碎片
actuallyadditions:item_crystal_shard:3, 黑色水晶碎片
actuallyadditions:item_crystal_shard:4, 绿色水晶碎片
actuallyadditions:item_crystal_shard:5, 白色水晶碎片
